Country,Year,Code,Lung Cancer Per Capita,Emissions Per Capita
Grenada,2005,GRD,0.00010356021459538884,1.960708908520326e-06
Grenada,2006,GRD,0.00010516346848307926,2.0797924099902695e-06
Grenada,2007,GRD,0.00010414783155068248,2.1316625643320653e-06
Grenada,2008,GRD,0.0001034459710343356,2.247692882163623e-06
Grenada,2009,GRD,0.0001040154320126447,2.2323905729851918e-06
Grenada,2010,GRD,0.0001044368671244048,2.281184507054604e-06
Grenada,2011,GRD,0.0001055997890669869,2.1999686733148852e-06
Grenada,2012,GRD,0.00010764273949202843,2.339153840844779e-06
Guatemala,1990,GTM,3.021127465231105e-05,5.494123555336038e-07
Guatemala,1991,GTM,3.159047360741002e-05,5.325624455861975e-07
Guatemala,1992,GTM,3.229606905031457e-05,6.201985424434373e-07
Guatemala,1993,GTM,3.310105991255507e-05,5.697063689231498e-07
Guatemala,1994,GTM,3.410624613325878e-05,6.725936939415923e-07
Guatemala,1995,GTM,3.37934104490946e-05,6.88120662760944e-07
Guatemala,1996,GTM,3.36357368010567e-05,6.236272345430012e-07
Guatemala,1997,GTM,3.584632756112559e-05,6.953658952118959e-07
Guatemala,1998,GTM,3.6164605948734475e-05,7.821137828658958e-07
Guatemala,1999,GTM,3.806390684424597e-05,7.78513330029198e-07
Guatemala,2000,GTM,3.843396317663496e-05,8.42533508672008e-07
Guatemala,2001,GTM,3.864399638969252e-05,8.619975546610746e-07
Guatemala,2002,GTM,3.881935310571263e-05,8.826216186714027e-07
Guatemala,2003,GTM,3.9536470327741484e-05,8.415360392237535e-07
Guatemala,2004,GTM,4.011657573015464e-05,8.81581122002746e-07
Guatemala,2005,GTM,4.012074578639407e-05,9.352021872846241e-07
Guatemala,2006,GTM,3.89117583304133e-05,9.215356007910194e-07
Guatemala,2007,GTM,3.8407697489733816e-05,9.011570587170737e-07
Guatemala,2008,GTM,3.765457710033096e-05,7.928472915539578e-07
Guatemala,2009,GTM,3.69302841175727e-05,8.172779797988456e-07
Guatemala,2010,GTM,3.636710088377115e-05,7.782556517544881e-07
Guatemala,2011,GTM,3.598362758982103e-05,7.738388177817535e-07
Guatemala,2012,GTM,3.56005374801227e-05,7.831611029186828e-07
Guinea,1990,GIN,3.2777383770751216e-05,1.579970239898523e-07
Guinea,1991,GIN,3.3690303388860554e-05,1.5507274022806842e-07
Guinea,1992,GIN,3.5247065020831516e-05,1.5498620867817737e-07
Guinea,1993,GIN,3.70115592930384e-05,1.5444124598341466e-07
Guinea,1994,GIN,3.90895174847207e-05,1.5489268135770973e-07
Guinea,1995,GIN,4.0782155328347756e-05,1.5601203318485334e-07
Guinea,1996,GIN,4.14912719775768e-05,1.6071189875460671e-07
Guinea,1997,GIN,4.2135712231056077e-05,1.6444726543025544e-07
Guinea,1998,GIN,4.3055997670329034e-05,1.7053491722598998e-07
Guinea,1999,GIN,4.387246611180544e-05,1.7524673399554757e-07
Guinea,2000,GIN,4.4060470384493544e-05,1.788717647556959e-07
Guinea,2001,GIN,4.4061026553458987e-05,1.848113073170697e-07
Guinea,2002,GIN,4.4358193683920916e-05,1.892272951424551e-07
Guinea,2003,GIN,4.35732475484636e-05,1.9380378178744027e-07
Guinea,2004,GIN,4.317427644272054e-05,1.9667183682606448e-07
Guinea,2005,GIN,4.2870433355645234e-05,1.9963339625742086e-07
Guinea,2006,GIN,4.367753752830063e-05,2.026256547658919e-07
Guinea,2007,GIN,4.440829145491785e-05,2.0609103388867928e-07
Guinea,2008,GIN,4.4944956540455644e-05,2.0418444781761563e-07
Guinea,2009,GIN,4.593113737577364e-05,2.1059734328491358e-07
Guinea,2010,GIN,4.699843641073933e-05,2.4187107281976506e-07
Guinea,2011,GIN,4.7074221939201985e-05,2.4640795644865667e-07
Guinea,2012,GIN,4.743783239895995e-05,2.2448541491406002e-07
Guinea-Bissau,1990,GNB,5.0771184416635594e-05,1.7688647025168686e-07
Guinea-Bissau,1991,GNB,5.0369118101616335e-05,1.7695923755554125e-07
Guinea-Bissau,1992,GNB,4.9563758202138226e-05,1.7551598194943026e-07
Guinea-Bissau,1993,GNB,4.855395179231633e-05,1.7335991771081637e-07
Guinea-Bissau,1994,GNB,4.769130555048242e-05,1.6813247223565712e-07
Guinea-Bissau,1995,GNB,4.745655569797229e-05,1.639781529543815e-07
Guinea-Bissau,1996,GNB,4.6857969014662404e-05,1.6061665573678508e-07
Guinea-Bissau,1997,GNB,4.6530929533749183e-05,1.733590378194888e-07
Guinea-Bissau,1998,GNB,4.63647598581504e-05,1.4543722462588816e-07
Guinea-Bissau,1999,GNB,4.666995873926831e-05,1.6095829665620642e-07
Guinea-Bissau,2000,GNB,4.649028726513163e-05,1.1907228262768218e-07
Guinea-Bissau,2001,GNB,4.6441321374604335e-05,1.1947382652817764e-07
Guinea-Bissau,2002,GNB,4.638646622249117e-05,1.1969404469859483e-07
Guinea-Bissau,2003,GNB,4.629064491929103e-05,1.4760122919949257e-07
Guinea-Bissau,2004,GNB,4.721882778066071e-05,1.4960553344483965e-07
Guinea-Bissau,2005,GNB,4.714115767554556e-05,1.5402623589108749e-07
Guinea-Bissau,2006,GNB,4.747551842844626e-05,1.5287276419975802e-07
Guinea-Bissau,2007,GNB,4.791489970852877e-05,1.591317080434477e-07
Guinea-Bissau,2008,GNB,4.8370069227260114e-05,1.5262245948922053e-07
Guinea-Bissau,2009,GNB,4.926581090442877e-05,1.5354676151587615e-07
Guinea-Bissau,2010,GNB,5.0041266873827545e-05,1.5196334911499342e-07
Guinea-Bissau,2011,GNB,5.0323650315689644e-05,1.5029300498378824e-07
Guinea-Bissau,2012,GNB,5.052141358744419e-05,1.4853601675301942e-07
Guyana,1990,GUY,3.639320971576034e-05,1.5104910080897745e-06
Guyana,1991,GUY,3.687125107513009e-05,1.4870769363092933e-06
Guyana,1992,GUY,3.735735478484506e-05,1.3967500583894183e-06
Guyana,1993,GUY,3.787190588994217e-05,1.3975580475622634e-06
Guyana,1994,GUY,3.843125668071072e-05,1.9455403671022194e-06
Guyana,1995,GUY,3.8909040667084395e-05,2.086224489117175e-06
Guyana,1996,GUY,3.944358965512208e-05,2.1928444698641534e-06
Guyana,1997,GUY,4.072665421981407e-05,2.391850754292509e-06
Guyana,1998,GUY,4.12264258084808e-05,2.4162062225699322e-06
Guyana,1999,GUY,4.132089698870997e-05,2.4168419052946253e-06
Guyana,2000,GUY,4.280922918222886e-05,2.3025172221629378e-06
Guyana,2001,GUY,4.114776597802869e-05,2.295397922372596e-06
Guyana,2002,GUY,4.095341219455416e-05,2.255294131573029e-06
Guyana,2003,GUY,4.254009778295524e-05,2.4424675437373943e-06
Guyana,2004,GUY,4.3304759081775434e-05,2.534459722470622e-06
Guyana,2005,GUY,4.5074864441516424e-05,2.1317214880961e-06
Guyana,2006,GUY,4.5759013195458134e-05,1.990550749175531e-06
Guyana,2007,GUY,4.650512712799777e-05,2.3538064376269795e-06
Guyana,2008,GUY,4.750407917523039e-05,2.264037658290791e-06
Guyana,2009,GUY,4.9530128571010224e-05,2.540996568422566e-06
Guyana,2010,GUY,5.128554852580181e-05,2.5229031516234096e-06
Guyana,2011,GUY,5.2426248001289924e-05,2.633916934281069e-06
Guyana,2012,GUY,5.310202882927445e-05,2.6348515926803107e-06
Haiti,1990,HTI,9.094675347647644e-05,1.4367500990205377e-07
Haiti,1991,HTI,8.98378914967404e-05,1.381445516628444e-07
Haiti,1992,HTI,8.864026438497984e-05,1.2330684533804807e-07
Haiti,1993,HTI,8.816193313585464e-05,9.313974794240083e-08
Haiti,1994,HTI,8.680982359151125e-05,2.4472050900797224e-08
Haiti,1995,HTI,8.676927535190622e-05,1.1481050476996102e-07
Haiti,1996,HTI,8.508653932846567e-05,1.3108291735263962e-07
Haiti,1997,HTI,8.413564144910559e-05,1.7035030950685594e-07
Haiti,1998,HTI,8.298376029165989e-05,1.531799938865357e-07
Haiti,1999,HTI,8.220722329469782e-05,1.5488087927541446e-07
Haiti,2000,HTI,8.149914570481058e-05,1.9546650957360598e-07
Haiti,2001,HTI,8.090384134690394e-05,1.7285479517202616e-07
Haiti,2002,HTI,8.041103173729031e-05,2.0611043340299757e-07
Haiti,2003,HTI,8.060061838952503e-05,1.9293415015129516e-07
Haiti,2004,HTI,8.06769437422732e-05,1.8434380715079827e-07
Haiti,2005,HTI,8.10566760061019e-05,1.8924033406863552e-07
Haiti,2006,HTI,8.169853084644034e-05,1.890770068877635e-07
Haiti,2007,HTI,8.219438109779333e-05,1.8813690009771967e-07
Haiti,2008,HTI,8.304230397398626e-05,1.8387379458723102e-07
Haiti,2009,HTI,8.396715166055914e-05,1.940572653098389e-07
Haiti,2010,HTI,8.53274914557528e-05,2.1709367583471503e-07
Haiti,2011,HTI,8.700576292967309e-05,2.2833300784624794e-07
Haiti,2012,HTI,8.849012872186574e-05,2.2398696784965662e-07
Honduras,1990,HND,3.343830087820987e-05,4.956544660310606e-07
Honduras,1991,HND,3.436669169447017e-05,4.862460930938079e-07
Honduras,1992,HND,3.509741283728741e-05,5.244958907523498e-07
Honduras,1993,HND,3.5706156390552316e-05,5.349940083768113e-07
Honduras,1994,HND,3.634802783828716e-05,5.715684987654199e-07
Honduras,1995,HND,3.703889309032155e-05,6.599597235908417e-07
Honduras,1996,HND,3.706590146489195e-05,6.484545431729008e-07
Honduras,1997,HND,3.711375352532636e-05,6.52711734421508e-07
Honduras,1998,HND,3.733990075670476e-05,7.625511271472292e-07
Honduras,1999,HND,3.7687800702909284e-05,7.26307225237423e-07
Honduras,2000,HND,3.800410559246476e-05,7.558533663325434e-07
Honduras,2001,HND,3.8569557278219023e-05,8.284600988525505e-07
Honduras,2002,HND,3.92133097328341e-05,8.469173670082286e-07
Honduras,2003,HND,4.002987805546912e-05,9.284766021543539e-07
Honduras,2004,HND,4.0835590168603736e-05,9.743684724409748e-07
Honduras,2005,HND,4.1657344612341706e-05,9.035302929574851e-07
Honduras,2006,HND,4.184576743015028e-05,9.93932758353561e-07
Honduras,2007,HND,4.207759427706259e-05,1.036842374914537e-06
Honduras,2008,HND,4.245664517796528e-05,1.0532143750685807e-06
Honduras,2009,HND,4.2921004984474406e-05,9.701721647947603e-07
Honduras,2010,HND,4.3434507598155136e-05,9.462408470165365e-07
Honduras,2011,HND,4.3864968459278184e-05,1.0275801553701803e-06
Honduras,2012,HND,4.442504248287179e-05,1.0484409943306506e-06
Hungary,1990,HUN,0.0006574248536821134,7.0585714963233044e-06
Hungary,1991,HUN,0.0006848525229914974,6.714890778336901e-06
Hungary,1992,HUN,0.0007089659332256505,5.987345965380056e-06
Hungary,1993,HUN,0.000730593784826739,6.120118777433562e-06
Hungary,1994,HUN,0.0007420653763696596,5.973550748282351e-06
Hungary,1995,HUN,0.0007537063906209383,5.943607515370611e-06
Hungary,1996,HUN,0.0007706533178654202,6.112242002366738e-06
Hungary,1997,HUN,0.000777850519207742,5.988401228085826e-06
Hungary,1998,HUN,0.000784444239702257,5.957556028936636e-06
Hungary,1999,HUN,0.0007933965225987128,6.023302788856296e-06
Hungary,2000,HUN,0.000805020731622879,5.715925645073323e-06
Hungary,2001,HUN,0.0008137096928651133,5.886406344355125e-06
Hungary,2002,HUN,0.0008228919152112179,5.808345690669431e-06
Hungary,2003,HUN,0.000840000657877071,6.09663457969316e-06
Hungary,2004,HUN,0.0008554867657991682,5.949211973389916e-06
Hungary,2005,HUN,0.0008639227938949536,5.975600633088019e-06
Hungary,2006,HUN,0.0008766969278261051,5.921062477100931e-06
Hungary,2007,HUN,0.0008909173535021649,5.822886737776682e-06
Hungary,2008,HUN,0.000900179021154017,5.703031961545251e-06
Hungary,2009,HUN,0.0009043402630042952,5.1347752340947755e-06
Hungary,2010,HUN,0.0009047265850288544,5.206861224219184e-06
Hungary,2011,HUN,0.0008917050728524757,5.0333637292717705e-06
Hungary,2012,HUN,0.0008844690033488697,4.7132837491212516e-06
Iceland,1990,ISL,0.0003506443456319214,8.695564816776939e-06
Iceland,1991,ISL,0.00035870652470742484,8.131626822655035e-06
Iceland,1992,ISL,0.0003597153520878582,8.590476409366537e-06
Iceland,1993,ISL,0.0003661087802066547,9.075669731728126e-06
Iceland,1994,ISL,0.0003748669211453231,8.804323718804154e-06
Iceland,1995,ISL,0.0003874104793844497,9.195743042158314e-06
Iceland,1996,ISL,0.00039748409986761665,9.347309196923946e-06
Iceland,1997,ISL,0.00040386098116019,9.624937298987932e-06
Iceland,1998,ISL,0.00040196831674858694,9.592164847635624e-06
Iceland,1999,ISL,0.0004015488386010578,1.0206802196257135e-05
Iceland,2000,ISL,0.00040151024839529885,1.0395053430771146e-05
Iceland,2001,ISL,0.00040036655063024624,1.001984784256478e-05
Iceland,2002,ISL,0.0004020535355432435,1.037302754910042e-05
Iceland,2003,ISL,0.000409444727325479,1.027963774648471e-05
Iceland,2004,ISL,0.00041286283681532765,1.0614217629778755e-05
Iceland,2005,ISL,0.00041874808009867426,1.0003717133864e-05
Iceland,2006,ISL,0.00041682620333001957,1.0351725908710852e-05
Iceland,2007,ISL,0.0004130359317127029,1.118122324001977e-05
Iceland,2008,ISL,0.0004089256693151531,1.1975328750464693e-05
Iceland,2009,ISL,0.0004120830219247156,1.1678890671556268e-05
Iceland,2010,ISL,0.00041820506161155326,1.1371555868582982e-05
Iceland,2011,ISL,0.00042114801168600745,1.0953011466581404e-05
Iceland,2012,ISL,0.00042556521751331393,1.0884614425223563e-05
India,1990,IND,3.145582740896508e-05,6.640187264052585e-07
India,1991,IND,3.172568165422077e-05,6.922450248810227e-07
India,1992,IND,3.1910716290214247e-05,7.221973443623662e-07
India,1993,IND,3.2075430688364435e-05,7.311479113738424e-07
India,1994,IND,3.226694726458039e-05,7.577461284017948e-07
India,1995,IND,3.242705956150587e-05,7.896564584879655e-07
India,1996,IND,3.282836110269321e-05,8.392317384831812e-07
India,1997,IND,3.338912223009461e-05,8.569339960244638e-07
India,1998,IND,3.367091920334602e-05,8.585494397832094e-07
India,1999,IND,3.403209209251997e-05,9.139364042743241e-07
India,2000,IND,3.443411750763772e-05,9.23058473957993e-07
India,2001,IND,3.513307997840205e-05,9.191458773966739e-07
India,2002,IND,3.591827021002889e-05,9.306774905728857e-07
India,2003,IND,3.6764346735980235e-05,9.474771874910449e-07
India,2004,IND,3.777790770056942e-05,9.89661845334486e-07
India,2005,IND,3.920887501889953e-05,1.0262313983231219e-06
India,2006,IND,3.970528777294703e-05,1.0735853017894323e-06
India,2007,IND,4.051606967901718e-05,1.1405921388503063e-06
India,2008,IND,4.1312106307141685e-05,1.2111345928974556e-06
India,2009,IND,4.259417233412803e-05,1.3169036165011126e-06
India,2010,IND,4.390396655487306e-05,1.3513433828011658e-06
India,2011,IND,4.522718170387445e-05,1.4141559650293774e-06
India,2012,IND,4.658524812271263e-05,1.5399090135243139e-06
Indonesia,1990,IDN,3.88926587147288e-05,7.948848987455931e-07
Indonesia,1991,IDN,3.9759724406875424e-05,9.433741936582337e-07
Indonesia,1992,IDN,4.092248246824475e-05,1.057596209335997e-06
Indonesia,1993,IDN,4.18276798555098e-05,1.1218930671528695e-06
Indonesia,1994,IDN,4.2786442639467255e-05,1.1199955421610851e-06
Indonesia,1995,IDN,4.3562509356381774e-05,1.1224121740649428e-06
Indonesia,1996,IDN,4.396961871766123e-05,1.2501339312820506e-06
Indonesia,1997,IDN,4.439251777006263e-05,1.3557002781149112e-06
Indonesia,1998,IDN,4.50958148393543e-05,1.0222263029420354e-06
Indonesia,1999,IDN,4.450661559925214e-05,1.1383280257516567e-06
Indonesia,2000,IDN,4.393910949883638e-05,1.2919138145310179e-06
Indonesia,2001,IDN,4.3817912112515234e-05,1.3971626185560251e-06
Indonesia,2002,IDN,4.417901968303019e-05,1.4120716765754525e-06
Indonesia,2003,IDN,4.467342842708965e-05,1.5260951333265593e-06
Indonesia,2004,IDN,4.527594999871536e-05,1.5242802098508226e-06
Indonesia,2005,IDN,4.644114666408024e-05,1.5252659573073236e-06
Indonesia,2006,IDN,4.754171667315358e-05,1.495726507783885e-06
Indonesia,2007,IDN,4.721657965412496e-05,1.6531467961090358e-06
Indonesia,2008,IDN,4.75777138612962e-05,1.53945790916194e-06
Indonesia,2009,IDN,4.798378425207177e-05,1.6680022046026069e-06
Indonesia,2010,IDN,4.862393834034927e-05,1.8504739970657602e-06
Indonesia,2011,IDN,4.974587917038199e-05,2.0429009874504215e-06
Indonesia,2012,IDN,4.9263178505850556e-05,2.061979881561103e-06
Iraq,1990,IRQ,4.7876119045115176e-05,2.778117031227268e-06
Iraq,1991,IRQ,4.903877631080099e-05,2.5319110129797765e-06
Iraq,1992,IRQ,4.938125228268772e-05,3.20300404559572e-06
Iraq,1993,IRQ,4.895325735866704e-05,3.2716836363195384e-06
Iraq,1994,IRQ,4.8603714797946455e-05,3.5109118778858613e-06
Iraq,1995,IRQ,4.9206925074388304e-05,3.536388857091876e-06
Iraq,1996,IRQ,4.9543832175595804e-05,3.201726143856936e-06
Iraq,1997,IRQ,5.077910784088502e-05,3.0486831846819434e-06
Iraq,1998,IRQ,5.0510668797710784e-05,3.1275751851520255e-06
Iraq,1999,IRQ,5.109986333754451e-05,3.009203242855573e-06
Iraq,2000,IRQ,5.2581653116031604e-05,2.911849708987725e-06
Iraq,2001,IRQ,5.1872453788127376e-05,3.325617939638388e-06
Iraq,2002,IRQ,5.3322243819096174e-05,3.287794297716849e-06
Iraq,2003,IRQ,5.39451353684643e-05,3.353874566323035e-06
Iraq,2004,IRQ,5.464327795148618e-05,4.078942607595951e-06
Iraq,2005,IRQ,5.480739771900343e-05,3.929248497945063e-06
Iraq,2006,IRQ,5.639445914420686e-05,3.389132738156995e-06
Iraq,2007,IRQ,5.875445738996145e-05,2.134246891940225e-06
Iraq,2008,IRQ,6.184325401191805e-05,3.1419743277356815e-06
Iraq,2009,IRQ,5.983607829762845e-05,3.3995444226690576e-06
Iraq,2010,IRQ,6.039233878273942e-05,3.5204309308769027e-06
Iraq,2011,IRQ,5.8427326546824406e-05,4.177957043196626e-06
Iraq,2012,IRQ,5.6771881436599276e-05,4.5374036079785975e-06
Ireland,1990,IRL,0.00044089683361345303,9.375260033227338e-06
Ireland,1991,IRL,0.0004458707989140507,9.52803279917719e-06
Ireland,1992,IRL,0.00044947759405130917,9.412947563953765e-06
Ireland,1993,IRL,0.0004514678372188159,9.42782531811856e-06
Ireland,1994,IRL,0.0004508346882480045,9.703259482406628e-06
Ireland,1995,IRL,0.0004532601450160869,9.93476492868486e-06
Ireland,1996,IRL,0.0004501282179292978,1.0300801922194029e-05
Ireland,1997,IRL,0.00045019391449118725,1.0561562050323733e-05
Ireland,1998,IRL,0.00045452014277495384,1.0964800511542017e-05
Ireland,1999,IRL,0.0004544316451057397,1.1302956546658052e-05
Ireland,2000,IRL,0.0004540536049074234,1.189147092879327e-05
Ireland,2001,IRL,0.0004440858187134125,1.2313662643553446e-05
Ireland,2002,IRL,0.00043609725792336467,1.1719788949342399e-05
Ireland,2003,IRL,0.0004298169187650959,1.143096933557962e-05
Ireland,2004,IRL,0.00042601346276971853,1.134246026422869e-05
Ireland,2005,IRL,0.0004196975334105465,1.1576344366734504e-05
Ireland,2006,IRL,0.00041116862844385436,1.1139264145773425e-05
Ireland,2007,IRL,0.0004030753299316063,1.0835408605069127e-05
Ireland,2008,IRL,0.00040301911307696284,1.0549681214840528e-05
Ireland,2009,IRL,0.0004070224856819999,9.300070666703414e-06
Ireland,2010,IRL,0.00039993145079498393,9.164955138586298e-06
Ireland,2011,IRL,0.0004015607019434578,8.30910153612903e-06
Ireland,2012,IRL,0.0003981223380721478,8.311095278585891e-06
Israel,1990,ISR,0.00023208806545064377,7.687630901287553e-06
Israel,1991,ISR,0.0002297405108102647,7.304194382703576e-06
Israel,1992,ISR,0.00023548302888932266,8.21442475112239e-06
Israel,1993,ISR,0.00024240227409237788,8.408003801558638e-06
Israel,1994,ISR,0.0002471581068716429,8.79321763289498e-06
Israel,1995,ISR,0.00025237571289449956,8.992881334535618e-06
Israel,1996,ISR,0.00024826689933239634,9.124341531974701e-06
Israel,1997,ISR,0.00024747712337217274,9.401251713502398e-06
Israel,1998,ISR,0.0002479300937866354,9.380299447328756e-06
Israel,1999,ISR,0.00024793388914285715,8.939763265306122e-06
Israel,2000,ISR,0.00024847501033550644,9.464045158212752e-06
Israel,2001,ISR,0.00024748524941761144,9.787788321167884e-06
Israel,2002,ISR,0.0002479024427701674,9.02608188736682e-06
Israel,2003,ISR,0.0002488696561878709,9.329966665171832e-06
Israel,2004,ISR,0.00025043225877515054,8.617893082684682e-06
Israel,2005,ISR,0.000252983049739542,8.156323718272463e-06
Israel,2006,ISR,0.0002554712382154047,8.81083162028439e-06
Israel,2007,ISR,0.00025427913914847984,8.746383198005598e-06
Israel,2008,ISR,0.0002533670525941331,9.30114054290718e-06
Israel,2009,ISR,0.00025078385139467777,8.531172651490862e-06
Israel,2010,ISR,0.0002520432517445826,8.957303767249069e-06
Israel,2011,ISR,0.00025114316206958714,8.832926034664812e-06
Israel,2012,ISR,0.0002476182279249099,9.453870425383984e-06
Italy,1990,ITA,0.0005756893563806568,7.749572102870208e-06
Italy,1991,ITA,0.0005829462663412248,7.736179823995062e-06
Italy,1992,ITA,0.0005885192487072445,7.734821329833342e-06
Italy,1993,ITA,0.0005981043218727762,7.594421670915665e-06
Italy,1994,ITA,0.0006058499831114958,7.490699483141403e-06
Italy,1995,ITA,0.0006068224905493168,7.913301584505311e-06
Italy,1996,ITA,0.0006132805066510311,7.80913085885031e-06
Italy,1997,ITA,0.0006103800019096377,7.905628583339198e-06
Italy,1998,ITA,0.0006155827486808945,8.117596079649189e-06
Italy,1999,ITA,0.0006164728666473623,8.194924769991705e-06
Italy,2000,ITA,0.0006140590148155387,8.262553030175841e-06
Italy,2001,ITA,0.0006039953403388558,8.259333293549174e-06
Italy,2002,ITA,0.0006016478777837827,8.37727466936114e-06
Italy,2003,ITA,0.0006090836540753096,8.653532066599035e-06
